date,close,volume,7_Days_MA,14_Days_MA,21_Days_MA,7_Days_SD,O-C,H-L
2020-03-03,1648.9,23.69,1637.314285714286,1617.4142857142858,1604.5904761904762,37.964914880776384,-1.099999999999909,35.299999999999955
2020-03-04,1647.2,34.66,1636.5,1622.6285714285714,1607.2142857142858,37.591665742996405,-54.600000000000136,60.40000000000009
2020-03-05,1672.0,28.13,1631.4714285714285,1627.6214285714286,1610.0190476190478,32.428059572211346,-4.2000000000000455,21.199999999999818
2020-03-06,1676.1,27.67,1633.7857142857142,1633.8714285714286,1615.2857142857142,34.934864561131484,-29.299999999999955,37.700000000000045
2020-03-09,1678.6,71.2,1637.6714285714284,1639.8857142857144,1620.4,38.2514363253488,0.8000000000001819,50.299999999999955
2020-03-10,1663.3,54.57,1642.0142857142857,1644.8357142857144,1625.295238095238,41.25390601997086,15.900000000000091,47.0
2020-03-11,1645.4,52.24,1655.0857142857142,1648.107142857143,1629.3000000000002,27.50245010730087,20.100000000000136,39.0
2020-03-12,1593.2,85.84,1661.642857142857,1649.4785714285715,1632.1571428571426,14.383886487177133,7.0,39.0
2020-03-13,1519.5,94.8,1653.685714285714,1645.0928571428574,1632.9809523809522,29.777532278065664,45.5,90.59999999999991
2020-03-16,1488.6,75.4,1635.4428571428573,1633.457142857143,1630.2285714285715,59.0964425647548,61.5,93.40000000000009
2020-03-17,1528.1,73.79,1609.2428571428572,1621.5142857142857,1625.661904761905,77.862760828328,76.20000000000005,123.0
2020-03-18,1480.6,73.57,1588.1000000000001,1612.8857142857141,1622.6238095238095,76.76891732118274,-22.299999999999955,87.80000000000018
2020-03-19,1482.3,73.22,1559.8142857142855,1600.9142857142856,1616.4952380952382,74.30368830171263,53.100000000000136,72.90000000000009
2020-03-20,1488.1,64.61,1533.957142857143,1594.5214285714285,1610.0571428571427,62.909004579176674,7.400000000000091,42.40000000000009
2020-03-23,1572.7,46.27,1511.485714285714,1586.5642857142855,1603.4809523809522,40.60761129687563,-13.399999999999864,61.59999999999991
2020-03-24,1663.3,98.8,1508.5571428571427,1581.1214285714286,1599.5809523809526,33.920979601758354,-64.29999999999995,85.39999999999986
2020-03-25,1634.3,175.51,1529.1000000000001,1582.2714285714285,1598.6714285714286,68.03839602263814,-97.0,127.20000000000005
2020-03-26,1660.3,107.99,1549.9142857142856,1579.5785714285714,1597.647619047619,75.46465902596212,31.200000000000045,89.0
2020-03-27,1654.1,145.43,1568.7999999999997,1578.45,1598.1904761904761,85.03130795967604,-18.09999999999991,65.20000000000005
2020-03-30,1643.5,159.26,1593.5857142857144,1576.7,1598.4714285714283,80.18568925877393,-0.6999999999998181,30.299999999999955
2020-03-31,1596.6,6.14,1616.6142857142856,1575.2857142857142,1601.8857142857141,64.51509974601258,19.59999999999991,41.700000000000045
2020-04-01,1591.7,6.07,1632.1142857142859,1571.7999999999997,1601.7476190476189,34.58344635666888,43.80000000000018,52.299999999999955
2020-04-02,1637.7,5.77,1634.8285714285714,1571.6928571428568,1599.0238095238096,29.517718649745674,-1.0,31.90000000000009
2020-04-03,1645.5,7.55,1631.1714285714286,1580.1357142857141,1598.5714285714287,26.869357657975687,-34.799999999999955,48.700000000000045
2020-04-06,1692.2,4.33,1632.7714285714285,1591.3428571428572,1597.3095238095239,27.414638078081836,-10.5,28.299999999999955
2020-04-07,1682.8,9.3,1637.3285714285716,1603.064285714286,1598.0761904761905,34.491386088203846,-44.100000000000136,74.70000000000005
2020-04-08,1683.8,7.22,1641.4285714285713,1617.5071428571428,1598.2761904761905,38.31151760178916,22.200000000000045,66.79999999999995
2020-04-09,1752.1,4.76,1647.185714285714,1631.8999999999999,1599.2523809523811,41.56454533098173,-4.7999999999999545,23.399999999999864
2020-04-13,1760.9,10.13,1669.3999999999999,1650.757142857143,1604.3333333333333,50.595520223300646,-73.89999999999986,75.29999999999995
2020-04-14,1769.4,5.1,1693.5714285714287,1664.2,1612.3190476190475,47.61756378640239,-21.600000000000136,46.899999999999864
2020-04-15,1741.2,9.46,1712.3857142857144,1671.7785714285715,1624.2190476190476,47.880247443364226,-7.0,40.40000000000009
2020-04-16,1733.2,5.81,1726.0571428571427,1679.4142857142858,1636.2476190476189,38.30430163583708,13.0,27.299999999999955
2020-04-17,1700.1,6.73,1731.9142857142856,1684.6214285714284,1646.014285714286,35.27957050812484,10.799999999999955,43.90000000000009
2020-04-20,1712.6,12.31,1734.3857142857144,1687.9071428571428,1656.4666666666667,31.688769228825343,39.90000000000009,46.90000000000009
2020-04-21,1689.8,9.96,1738.5,1692.8428571428572,1667.4333333333332,25.239783411636317,-18.09999999999991,32.899999999999864
2020-04-22,1741.4,13.05,1729.6000000000001,1699.5,1677.0380952380954,30.151119382199706,23.200000000000045,50.899999999999864
2020-04-23,1748.8,8.54,1726.814285714286,1710.1928571428573,1685.0714285714287,27.56739792891398,-40.90000000000009,46.5
2020-04-24,1739.7,5.56,1723.8714285714284,1718.1285714285714,1689.142857142857,22.98178367646964,-10.799999999999955,32.600000000000136
2020-04-27,1728.7,6.69,1723.6571428571428,1724.857142857143,1694.1619047619045,22.799550956305893,16.59999999999991,33.700000000000045
2020-04-28,1727.8,7.47,1723.0142857142857,1727.4642857142858,1697.4190476190477,22.547684919693225,20.5,25.5
2020-04-29,1719.2,8.4,1726.9714285714285,1730.6785714285713,1700.9285714285713,20.16025084877103,1.2999999999999545,27.299999999999955
2020-04-30,1701.0,5.11,1727.9142857142858,1733.207142857143,1704.5333333333333,19.52028249209231,11.299999999999955,25.200000000000045
2020-05-01,1707.2,11.76,1729.5142857142857,1729.5571428571427,1709.5047619047618,16.02086437236606,32.200000000000045,48.600000000000136
2020-05-04,1720.3,12.18,1724.6285714285714,1725.7214285714288,1715.0047619047618,16.978291461511727,-7.5,36.90000000000009
2020-05-05,1718.9,11.14,1720.5571428571432,1722.2142857142858,1718.938095238095,13.216259826788878,-2.2000000000000455,24.5
2020-05-06,1696.5,14.77,1717.5857142857144,1720.6214285714284,1722.4333333333332,10.185844519287766,-1.400000000000091,22.0
2020-05-07,1735.7,20.0,1712.9857142857143,1718.0,1722.6380952380953,11.514256173882007,25.799999999999955,33.5
2020-05-08,1726.6,44.14,1714.1142857142856,1720.542857142857,1725.157142857143,13.435206061108406,-41.5,50.799999999999955
2020-05-11,1711.3,46.93,1715.1714285714284,1721.5428571428572,1727.195238095238,14.172945387323711,10.400000000000091,28.399999999999864
2020-05-12,1717.3,52.43,1716.642857142857,1723.0785714285716,1725.2523809523811,12.937266215956658,6.7999999999999545,21.59999999999991
2020-05-13,1726.9,49.23,1718.0857142857144,1721.357142857143,1723.1761904761904,12.253765213371585,-5.0,22.200000000000045
2020-05-14,1752.1,37.39,1719.0285714285712,1719.7928571428572,1721.1523809523808,12.69838759916864,-10.800000000000182,24.40000000000009
2020-05-15,1768.0,21.06,1723.7714285714285,1720.6785714285713,1721.6714285714288,17.81260923106748,-17.699999999999818,30.200000000000045
2020-05-18,1746.7,20.76,1733.9857142857143,1723.4857142857143,1723.3285714285712,19.940948537395954,-18.0,24.5
2020-05-19,1757.9,27.74,1735.5571428571432,1724.8357142857144,1725.547619047619,20.523470884392353,22.700000000000045,45.59999999999991
2020-05-20,1765.6,24.24,1740.0285714285715,1727.6,1727.704761904762,21.6267360987587,-11.100000000000136,24.300000000000182
2020-05-21,1736.9,35.79,1747.7857142857142,1732.2142857142858,1731.3142857142857,19.20784809839603,-4.199999999999818,13.0
2020-05-22,1753.5,59.71,1750.5857142857144,1734.3357142857142,1731.1,14.988265251112884,28.399999999999864,34.09999999999991
2020-05-26,1728.2,61.87,1754.3857142857144,1736.7071428571428,1731.3238095238096,10.757079617832087,-11.900000000000091,20.200000000000045
2020-05-27,1726.8,152.5,1750.9714285714285,1737.3714285714286,1730.7761904761905,14.680794061812087,24.799999999999955,34.399999999999864
2020-05-28,1737.3,158.95,1745.0857142857144,1739.5357142857142,1730.6857142857143,14.971910206708094,-2.7000000000000455,27.5
2020-05-29,1760.7,3.35,1743.742857142857,1739.65,1731.1380952380953,15.222445833127288,-5.0,23.800000000000182
2020-06-01,1759.1,2.66,1744.142857142857,1742.0857142857142,1733.1142857142859,15.68617832602407,-15.700000000000045,25.299999999999955
2020-06-02,1743.3,1.82,1743.2142857142858,1745.5,1735.8809523809523,14.338808478080274,7.400000000000091,21.700000000000045
2020-06-03,1716.1,2.2,1744.1285714285714,1747.357142857143,1737.6000000000004,14.07062119993349,19.700000000000045,28.299999999999955
2020-06-04,1738.1,3.46,1738.7857142857142,1746.5857142857142,1737.4,16.762301808057583,28.700000000000045,44.200000000000045
2020-06-05,1694.1,3.07,1740.1999999999996,1745.5857142857144,1738.3142857142857,16.1258591502276,-21.899999999999864,27.90000000000009
2020-06-08,1715.7,1.74,1735.5285714285712,1740.3071428571427,1738.1999999999998,23.64019982188614,37.200000000000045,49.0
2020-06-09,1732.2,0.77,1732.4428571428573,1738.0928571428572,1737.2476190476189,24.753912629640094,-21.0,23.100000000000136
2020-06-10,1730.4,2.73,1728.3714285714284,1736.257142857143,1737.514285714286,21.455746261053747,-17.100000000000136,29.0
2020-06-11,1748.8,2.46,1724.2714285714285,1733.742857142857,1738.4238095238095,16.85375470388519,1.8999999999998636,33.799999999999955
2020-06-12,1746.2,1.75,1725.0571428571427,1734.5928571428574,1739.9238095238095,17.979326752575396,9.200000000000045,26.700000000000045
2020-06-15,1735.7,0.68,1729.357142857143,1734.0714285714287,1740.8428571428574,19.047734523450913,-1.2999999999999545,23.600000000000136
2020-06-16,1745.3,1.06,1729.0142857142857,1734.607142857143,1740.061904761905,18.885040691098244,14.0,34.90000000000009
2020-06-17,1744.3,1.17,1736.3285714285716,1735.9285714285713,1738.9809523809527,11.630378939887205,-1.599999999999909,17.200000000000045
2020-06-18,1739.9,1.26,1740.4142857142856,1736.4285714285713,1738.8666666666666,7.447019218300978,1.0,21.0
2020-06-19,1761.0,1.83,1741.5142857142857,1734.9428571428573,1738.0095238095237,6.545591027891088,5.099999999999909,25.200000000000045
2020-06-22,1774.2,1.97,1745.8857142857141,1735.0785714285714,1737.790476190476,7.952657537226111,-22.200000000000045,28.5
2020-06-23,1789.8,2.61,1749.5142857142857,1737.2857142857142,1739.5666666666664,13.419566382875054,-1.2000000000000455,23.200000000000045
2020-06-24,1784.0,1.49,1755.742857142857,1742.55,1741.295238095238,20.08688271341448,-16.200000000000045,27.5
2020-06-25,1779.7,1.47,1762.642857142857,1745.8285714285714,1743.952380952381,20.34853452075738,9.0,24.100000000000136
2020-06-26,1789.8,3.56,1767.5571428571427,1751.9428571428573,1746.4714285714283,19.602283637604845,-1.2999999999999545,14.400000000000091
2020-06-29,1790.6,2.09,1774.0571428571427,1757.2357142857143,1748.9714285714285,18.090500006239775,-6.099999999999909,31.90000000000009
2020-06-30,1810.0,1.37,1781.3,1761.4071428571428,1750.3952380952378,10.826972491554999,7.5,13.0
2020-07-01,1790.8,3.3,1788.3,1767.0928571428574,1752.8190476190475,11.342692214205943,-16.200000000000045,28.59999999999991
2020-07-02,1801.0,4.21,1790.6714285714286,1770.0928571428572,1755.0809523809523,9.486958466859537,16.100000000000136,38.0
2020-07-06,1804.9,4.65,1792.2714285714287,1774.007142857143,1759.1238095238095,10.230789198228123,-10.5,25.0
2020-07-07,1821.7,2.54,1795.257142857143,1778.95,1762.304761904762,10.46165333375746,-7.0,19.0
2020-07-08,1834.0,6.82,1801.2571428571428,1784.4071428571428,1768.3809523809523,11.985248869994676,-14.799999999999955,29.0
2020-07-09,1817.6,6.3,1807.5714285714287,1790.8142857142855,1774.014285714286,15.935360500635692,-14.299999999999955,25.5
2020-07-10,1815.6,5.32,1811.4285714285713,1796.3642857142859,1778.0809523809523,14.329539918825448,14.200000000000045,23.799999999999955
2020-07-13,1827.8,5.21,1812.2285714285715,1800.2642857142857,1782.138095238095,14.3926734006766,5.600000000000136,19.800000000000182
2020-07-14,1825.5,4.01,1817.5142857142855,1804.0928571428572,1785.9,11.765830268376659,-10.799999999999955,16.5
2020-07-15,1826.1,6.31,1821.0142857142855,1806.642857142857,1789.6761904761904,9.45082510882387,-6.5,22.40000000000009
2020-07-16,1811.7,2.41,1824.042857142857,1809.6499999999999,1793.9809523809522,6.296786784463973,-2.0,14.299999999999955
2020-07-17,1820.9,2.86,1822.6142857142859,1811.935714285714,1797.142857142857,7.85778352363053,14.099999999999909,21.90000000000009
2020-07-20,1827.4,4.31,1820.7428571428572,1814.1571428571428,1800.790476190476,6.045068828585528,-12.200000000000045,17.200000000000045
2020-07-21,1853.8,4.49,1822.142857142857,1816.7857142857142,1804.9571428571428,6.324254143823488,-5.600000000000136,15.100000000000136
2020-07-22,1876.7,9.18,1827.6000000000001,1819.9142857142856,1809.3761904761905,12.85094030280038,-24.299999999999955,27.5
2020-07-23,1902.2,11.13,1834.5857142857144,1826.05,1814.2571428571425,22.58335881213339,-24.299999999999955,30.899999999999864
2020-07-24,1910.1,10.77,1845.5428571428572,1833.2785714285712,1819.609523809524,33.438443800646354,-18.799999999999955,36.0
2020-07-27,1941.4,11.64,1857.542857142857,1840.7928571428572,1825.6142857142859,39.77096332513173,-13.099999999999909,24.40000000000009
2020-07-28,1952.8,23.25,1876.0714285714287,1849.3428571428572,1833.3142857142857,44.754281519036304,-28.300000000000182,42.299999999999955
2020-07-29,1965.3,30.15,1894.9142857142856,1857.8285714285716,1841.0761904761905,45.41601878086836,-4.7000000000000455,73.70000000000005
2020-07-30,1966.8,23.27,1914.6142857142856,1868.3785714285714,1849.3952380952383,40.93700154185099,-5.2000000000000455,41.30000000000018
2020-07-31,1985.9,271.38,1930.757142857143,1879.1785714285713,1856.8619047619047,34.775127948131704,19.600000000000136,35.0
2020-08-03,1986.3,279.32,1946.357142857143,1890.4714285714288,1866.1523809523808,30.74328420661863,-12.300000000000182,34.0
2020-08-04,2021.0,178.75,1958.3714285714284,1901.957142857143,1874.9761904761904,26.789532426275077,11.100000000000136,34.299999999999955
2020-08-05,2049.3,274.42,1974.2142857142858,1915.8785714285716,1885.2666666666667,26.272002117034774,-27.5,55.100000000000136
2020-08-06,2069.4,366.38,1989.6285714285714,1932.8500000000001,1896.1047619047617,34.25199333788369,-12.300000000000182,42.80000000000018
2020-08-07,2028.0,312.76,2006.2857142857142,1950.6000000000001,1907.3142857142857,41.03678953375216,-14.400000000000091,32.80000000000018
2020-08-10,2039.7,398.13,2015.2428571428572,1964.9285714285713,1917.3333333333333,37.26968639268241,48.40000000000009,64.39999999999986
2020-08-11,1946.3,251.31,2025.6571428571428,1978.2071428571428,1928.0047619047623,31.161988444399572,5.099999999999909,33.00000000000023
2020-08-12,1949.0,565.0,2020.0,1983.1785714285713,1933.647619047619,41.47151632947656,92.10000000000014,129.20000000000005
2020-08-13,1970.4,459.84,2014.6714285714286,1986.5214285714287,1939.5285714285715,48.34920593231176,-27.40000000000009,86.79999999999995
2020-08-14,1949.8,349.89,2007.4428571428575,1990.8285714285714,1946.4,50.95752666494818,-43.100000000000136,51.799999999999955
2020-08-17,1998.7,241.8,1993.2285714285715,1991.4285714285713,1952.9761904761904,51.21258680850284,14.0,30.90000000000009
2020-08-18,2013.1,289.44,1983.1285714285716,1994.7071428571428,1961.4428571428573,39.264390749784695,-42.299999999999955,61.700000000000045
2020-08-19,1970.3,361.48,1981.0,1998.1214285714286,1970.2857142857142,36.7497845798593,-19.5,39.399999999999864
2020-08-20,1946.5,443.26,1971.0857142857144,1998.3714285714286,1975.8333333333333,26.089680499592856,40.200000000000045,85.09999999999991
2020-08-21,1947.0,383.34,1971.1142857142859,1995.5571428571427,1979.157142857143,26.058103574592085,-12.099999999999909,34.19999999999982
2020-08-24,1939.2,355.07,1970.8285714285716,1992.75,1981.290476190476,26.350313994684296,8.599999999999909,46.5
2020-08-25,1923.1,286.26,1966.3714285714286,1986.9071428571428,1982.6761904761904,28.945794990265163,8.700000000000045,39.5
2020-08-26,1952.5,274.11,1962.5571428571427,1977.892857142857,1981.8047619047616,32.97250658466244,12.800000000000182,25.0
2020-08-27,1932.6,342.21,1955.957142857143,1969.542857142857,1981.7904761904765,28.9051239484562,-13.5,55.0
2020-08-28,1974.9,467.17,1944.457142857143,1962.7285714285713,1980.2333333333333,15.097114199154152,30.40000000000009,72.29999999999995
2020-08-31,1978.6,334.1,1945.1142857142856,1958.1000000000001,1980.6190476190477,16.449055552549932,-37.40000000000009,54.799999999999955
2020-09-01,1978.9,245.11,1949.7,1960.4071428571426,1980.2714285714287,20.799038439298986,-4.699999999999818,23.5
2020-09-02,1944.7,304.89,1954.2571428571428,1962.542857142857,1979.9190476190477,23.436357591193392,-5.2000000000000455,32.0
2020-09-03,1937.8,332.59,1955.0428571428572,1960.707142857143,1976.2857142857142,22.9342434758366,32.09999999999991,41.5
2020-09-04,1934.3,303.03,1957.142857142857,1959.8500000000001,1970.9761904761904,20.00823639926693,11.100000000000136,29.399999999999864
2020-09-08,1943.2,304.74,1954.542857142857,1955.25,1964.5428571428572,21.813211374660543,3.7000000000000455,35.0
2020-09-09,1954.9,416.01,1956.0571428571427,1950.2571428571428,1960.5047619047623,20.355249703101588,-5.2000000000000455,36.59999999999991
2020-09-10,1964.3,227.18,1953.2,1949.1571428571428,1956.4666666666665,18.59731163365903,-15.5,33.40000000000009
2020-09-11,1947.9,271.48,1951.1571428571428,1950.4285714285713,1957.3238095238096,15.937362511060487,-9.0,26.600000000000136
2020-09-14,1963.7,205.23,1946.7285714285715,1950.492857142857,1957.2714285714287,10.227856452770705,5.899999999999864,19.40000000000009
2020-09-15,1966.2,200.09,1949.4428571428568,1952.242857142857,1956.952380952381,11.972170109979682,-14.799999999999955,27.299999999999955
2020-09-16,1970.5,239.54,1953.5,1955.3214285714287,1957.7333333333333,12.17935411530914,0.0,26.800000000000182
2020-09-17,1949.9,298.39,1958.6714285714286,1956.607142857143,1956.3904761904764,10.191289464626587,-9.099999999999909,26.59999999999991
2020-09-18,1962.1,273.14,1959.6285714285714,1957.8428571428574,1953.3809523809523,8.701860775248488,17.699999999999818,31.09999999999991
2020-09-21,1910.6,174.77,1960.6571428571428,1956.9285714285713,1952.9904761904763,8.472279729149095,-11.0,17.100000000000136
2020-09-22,1907.6,386.67,1952.9857142857143,1952.0714285714287,1951.2809523809524,20.457959214875924,46.700000000000045,77.5
2020-09-23,1868.4,282.71,1947.2285714285715,1946.9785714285715,1949.404761904762,26.81154690834682,10.5,26.59999999999991
2020-09-24,1876.9,411.56,1933.6142857142859,1941.5285714285712,1946.0333333333335,38.64010992786546,36.69999999999982,53.90000000000009
2020-09-25,1866.3,345.04,1920.857142857143,1937.1785714285713,1943.8333333333337,40.77134848324596,-10.0,29.90000000000009
2020-09-28,1882.3,230.86,1905.9714285714285,1932.3214285714287,1939.7285714285713,38.58927805688775,6.400000000000091,25.200000000000045
2020-09-29,1910.4,235.92,1896.314285714286,1927.9714285714285,1937.3333333333333,33.94257054551857,-19.59999999999991,37.100000000000136
2020-09-30,1902.6,2.22,1888.9285714285713,1924.792857142857,1934.261904761905,20.005808680275564,-17.0,22.399999999999864
2020-10-01,1923.4,3.47,1887.7857142857142,1920.3857142857141,1930.642857142857,18.75059364138025,7.600000000000136,21.799999999999955
2020-10-02,1914.7,2.19,1890.042857142857,1918.6357142857144,1928.0000000000005,22.172118914128774,-22.300000000000182,26.90000000000009
2020-10-05,1927.0,2.0,1896.6571428571428,1915.1357142857144,1926.5714285714287,21.53654701065771,3.2999999999999545,26.90000000000009
2020-10-06,1915.8,2.92,1903.814285714286,1912.3357142857144,1926.0571428571427,22.191246665540028,-12.700000000000045,33.19999999999982
2020-10-07,1897.7,2.92,1910.8857142857144,1908.4285714285713,1925.1761904761906,14.949964166205937,9.200000000000045,47.200000000000045
2020-10-08,1902.7,6.46,1913.0857142857144,1904.7,1923.0095238095237,10.518622940805592,-8.700000000000045,24.5
2020-10-09,1933.6,7.06,1911.9857142857143,1900.457142857143,1920.5238095238096,11.225184270388391,-5.0,18.90000000000009
2020-10-12,1936.3,8.33,1916.4142857142856,1902.1000000000001,1919.061904761905,12.895920358941998,-27.59999999999991,38.0
2020-10-13,1902.2,3.01,1918.2571428571428,1904.1499999999999,1918.5095238095237,14.83631323731079,6.100000000000136,14.0
2020-10-14,1915.1,6.2,1916.4714285714285,1906.564285714286,1915.5809523809526,16.039296980181525,33.899999999999864,40.0
2020-10-15,1916.6,2.33,1914.7714285714285,1909.292857142857,1913.147619047619,15.353361660728469,-12.099999999999909,32.299999999999955
2020-10-16,1914.0,3.29,1914.8857142857144,1912.8857142857144,1910.5809523809523,15.36526695410272,-5.099999999999909,20.200000000000045
2020-10-19,1919.3,3.17,1917.2142857142858,1915.15,1908.8714285714286,13.44140723923066,6.7000000000000455,17.0
2020-10-20,1922.9,4.53,1919.5857142857144,1915.7857142857142,1906.8333333333333,11.820522911621833,-6.599999999999909,22.299999999999955
2020-10-21,1936.9,4.82,1918.0571428571427,1917.2357142857145,1907.4190476190474,10.30030050414091,-9.600000000000136,20.59999999999991
2020-10-22,1912.0,5.0,1918.142857142857,1918.2,1908.8142857142857,10.478367739090185,-19.100000000000136,25.40000000000009
2020-10-23,1912.7,6.46,1919.542857142857,1918.0071428571428,1910.890476190476,8.45199328416708,23.5,34.09999999999991
2020-10-26,1913.2,4.61,1919.2,1916.9857142857143,1912.595238095238,8.707085237480339,1.7999999999999545,21.700000000000045
2020-10-27,1919.3,4.28,1918.7142857142858,1916.8,1914.8285714285714,8.96724197124418,-0.900000000000091,18.09999999999991
2020-10-28,1886.6,5.39,1919.4714285714285,1918.3428571428572,1916.5904761904762,8.723285750514474,-7.899999999999864,14.600000000000136
2020-10-29,1875.2,6.94,1914.8,1917.1928571428568,1915.4571428571428,15.189470036818772,30.800000000000182,42.90000000000009
2020-10-30,1887.2,7.49,1907.9857142857145,1913.0214285714285,1914.1523809523808,20.66328697402328,8.899999999999864,25.299999999999955
2020-11-02,1899.7,10.61,1900.8857142857141,1909.5142857142857,1912.4285714285713,17.344396652449472,-12.100000000000136,26.800000000000182
2020-11-03,1917.4,11.69,1899.1285714285716,1909.3357142857144,1911.7142857142858,16.6394825926705,-14.400000000000091,23.299999999999955
2020-11-04,1903.1,14.98,1899.8,1909.5,1911.257142857143,17.3577072218483,-14.0,23.59999999999991
2020-11-05,1953.8,21.93,1898.357142857143,1908.5357142857142,1910.6523809523808,16.454468201948263,14.800000000000182,35.40000000000009
2020-11-06,1959.1,24.77,1903.2857142857142,1911.3785714285714,1913.3238095238096,26.108008258722144,-43.299999999999955,51.200000000000045
2020-11-09,1860.6,37.3,1913.642857142857,1914.2214285714285,1916.0095238095241,32.08243845380639,-1.699999999999818,24.300000000000182
2020-11-10,1883.0,96.86,1911.5571428571427,1909.7714285714285,1912.5333333333333,35.31037888698273,101.10000000000014,119.29999999999995
2020-11-11,1868.1,52.03,1910.957142857143,1905.9214285714286,1909.9952380952382,35.82517072035075,-12.200000000000045,29.700000000000045
2020-11-12,1880.2,45.21,1906.4428571428568,1902.7857142857142,1908.3714285714284,39.30228395155861,14.5,28.59999999999991
2020-11-13,1893.0,46.07,1901.1285714285714,1900.4642857142858,1906.7095238095235,40.081072602311856,-6.7000000000000455,22.299999999999955
2020-11-16,1894.1,20.39,1899.685714285714,1899.0214285714285,1905.5857142857144,40.179946431491274,-10.0,23.600000000000136
2020-11-17,1891.3,31.18,1891.1571428571428,1897.2214285714285,1904.6380952380953,32.35289050160641,-0.3999999999998636,35.5
2020-11-18,1879.2,21.64,1881.4714285714285,1897.5571428571432,1903.304761904762,12.95732923683688,3.0,16.200000000000045
2020-11-19,1866.9,46.7,1884.1285714285714,1897.8428571428572,1901.2238095238097,9.376160245632994,6.7999999999999545,23.5
2020-11-20,1878.2,42.39,1881.8285714285714,1896.392857142857,1897.890476190476,11.445481537202994,10.099999999999909,22.09999999999991
2020-11-23,1844.1,46.61,1883.2714285714287,1894.857142857143,1896.2809523809524,9.967566450833793,-8.400000000000091,20.0
2020-11-24,1810.9,108.43,1878.1142857142856,1889.6214285714284,1893.0142857142855,17.957860727385416,31.800000000000182,46.299999999999955
2020-11-25,1811.2,126.76,1866.3857142857144,1883.0357142857142,1888.142857142857,29.631538860435604,31.699999999999818,39.299999999999955
2020-11-27,1792.1,133.6,1854.542857142857,1872.8500000000001,1882.9952380952377,33.07510932925654,0.7999999999999545,17.0
2020-11-30,1784.8,7.72,1840.3714285714286,1860.9214285714286,1878.4952380952377,35.83758335814244,24.600000000000136,44.799999999999955
2020-12-01,1822.8,3.74,1826.8857142857141,1855.5071428571428,1874.1904761904761,36.54556190890395,10.200000000000045,25.700000000000045
2020-12-02,1833.9,4.19,1820.5857142857144,1851.2071428571428,1871.1238095238095,32.01871476554819,-38.700000000000045,41.40000000000009
2020-12-03,1844.7,7.07,1814.2571428571428,1848.7642857142857,1867.9904761904763,21.325638493191654,-10.900000000000091,24.40000000000009
2020-12-04,1844.0,4.06,1814.3428571428574,1846.2285714285715,1864.5285714285715,21.466319133523992,-7.7000000000000455,20.200000000000045
2020-12-07,1870.1,4.88,1819.0714285714287,1842.7285714285715,1861.7142857142858,24.069324480587717,3.900000000000091,20.100000000000136
2020-12-08,1879.1,8.07,1827.4857142857143,1841.0142857142857,1857.7285714285713,30.337953598930504,-23.399999999999864,47.700000000000045
2020-12-09,1842.6,4.14,1839.9142857142856,1840.142857142857,1853.9190476190474,31.23285815564835,-9.299999999999955,15.5
2020-12-10,1841.5,5.56,1848.1714285714286,1837.5285714285715,1853.0619047619045,19.770829883571615,36.5,46.69999999999982
2020-12-11,1847.6,4.64,1850.8428571428572,1835.7142857142858,1851.0857142857142,16.813472489116258,6.0,21.300000000000182
2020-12-14,1836.1,4.3,1852.8,1833.5285714285712,1850.109523809524,15.235922464122249,-3.0,24.799999999999955
2020-12-15,1859.4,3.68,1851.5714285714282,1832.957142857143,1848.0095238095241,16.307024486964504,12.900000000000091,24.0
2020-12-16,1863.0,3.22,1853.7714285714285,1836.4214285714284,1846.4095238095238,16.153401528835744,-23.90000000000009,28.799999999999955
2020-12-17,1894.5,4.18,1852.757142857143,1840.1214285714284,1844.9285714285713,15.148911637769121,-1.5,21.0
2020-12-18,1893.0,5.68,1854.957142857143,1847.435714285714,1845.0809523809526,19.96487391584538,-22.90000000000009,35.5
2020-12-21,1887.0,2.55,1862.1571428571428,1855.1642857142856,1845.7380952380952,23.534574363595354,1.7999999999999545,13.200000000000045
2020-12-22,1874.5,3.96,1868.6571428571428,1859.75,1846.6952380952384,23.158717375441924,9.799999999999955,52.100000000000136
2020-12-23,1882.3,4.15,1872.5,1862.6499999999999,1846.5190476190478,21.234092084807138,12.400000000000091,25.299999999999955
2020-12-24,1887.4,2.3,1879.1000000000001,1865.3357142857142,1848.338095238095,13.973069335906962,-12.899999999999864,21.700000000000045
2020-12-28,1884.8,2.57,1883.1,1868.435714285714,1851.9809523809522,11.107655018022234,-5.600000000000136,12.700000000000045
2020-12-29,1887.3,3.94,1886.2142857142858,1869.4857142857143,1855.4857142857145,6.723944420562997,6.100000000000136,30.799999999999955
2020-12-30,1897.8,4.37,1885.185714285714,1870.0714285714287,1860.0190476190478,5.7211387477338365,-5.2000000000000455,15.100000000000136
2020-12-31,1899.6,3.35,1885.8714285714284,1874.0142857142857,1865.4,6.966040072028453,-11.299999999999955,18.700000000000045
2021-01-04,1951.1,5.35,1887.6714285714284,1878.1642857142856,1869.0571428571427,8.71468383162028,3.400000000000091,15.400000000000091
2021-01-05,1958.8,16.79,1898.6142857142856,1885.5571428571427,1874.6380952380953,24.03867914918521,-38.59999999999991,41.700000000000045
2021-01-06,1913.0,12.67,1909.542857142857,1894.3214285714287,1880.0714285714287,31.58923113671637,-8.099999999999909,18.200000000000045
